epoch,train_loss,lr,val_psnr,val_ssim,epoch_time_seconds
67,0.1220370050062213,1.2273964606240733e-05,,,4.183351039886475
68,0.1212588562969796,1.1604330125525094e-05,,,4.269597291946411
69,0.12210212740101202,1.0947915553696749e-05,,,4.5535314083099365
70,0.12194247104894862,1.030536869268819e-05,24.289803839566414,0.6501022517158274,4.172834873199463
71,0.12194980698829433,9.677323658675599e-06,,,4.269150257110596
72,0.12164716157006204,9.06440025628277e-06,,,4.605060338973999
73,0.12170514978970627,8.46720336690872e-06,,,4.1819374561309814
74,0.12103383516891071,7.886322351782794e-06,,,4.192668437957764
75,0.12133967204987728,7.322330470336325e-06,24.413199853478815,0.6553151082051428,4.502971887588501
76,0.12182342686921716,6.775784314464728e-06,,,4.210411787033081
77,0.1212774023124716,6.24722325923852e-06,,,4.17350172996521
78,0.12145373772826332,5.737168930605281e-06,,,4.547833681106567
79,0.12187007149390787,5.246124690607749e-06,,,4.214186191558838
80,0.12188360554579773,4.774575140626324e-06,24.43541267461944,0.6544480072824579,4.170830965042114
81,0.12131816946788727,4.322985643135964e-06,,,4.561355113983154
82,0.1217924704291924,3.891801862449635e-06,,,4.199089527130127
83,0.12147054524743106,3.4814493249014116e-06,,,4.178888320922852
84,0.12175721177764216,3.0923329989034154e-06,,,4.473847150802612
85,0.1213826321939132,2.7248368952908095e-06,24.50514995215232,0.6543484570687277,4.229682445526123
86,0.12171954076155841,2.37932368834952e-06,,,4.206317901611328
87,0.12144983849477019,2.0561343579004804e-06,,,4.485941648483276
88,0.12178314623740241,1.7555878527937192e-06,,,4.289191722869873
89,0.1214900982126745,1.4779807761443662e-06,,,4.1938087940216064
90,0.1217679591060015,1.2235870926211638e-06,24.40142672312887,0.6544197021346343,4.421579837799072
91,0.12209094385251004,9.926578580764278e-07,,,4.288747310638428
92,0.12115702074320363,7.854209717842272e-07,,,4.213318824768066
93,0.12145401577319904,6.020809515313179e-07,,,4.397983551025391
94,0.12131474332906313,4.4281873178278274e-07,,,4.389542102813721
95,0.12155350907907812,3.0779148512155904e-07,24.289891897586354,0.6552972937362236,4.211192846298218
96,0.12156495570255889,1.9713246713805623e-07,,,4.4119956493377686
97,0.12171272755990067,1.1095088492300029e-07,,,4.384620904922485
98,0.12176357356905387,4.933178929321111e-08,,,4.178715944290161
99,0.12178878715934295,1.233599085671002e-08,,,4.355719089508057
100,0.12180150821048247,0.0,24.480002271501643,0.6565745922557095,4.429201602935791
