epoch,train_loss,lr,val_psnr,val_ssim,epoch_time_seconds
55,0.13650397547724505,2.108913837399425e-05,24.217762581089087,0.644757553935051,4.779994487762451
56,0.13666304756069447,2.0315467135356907e-05,,,4.864053010940552
57,0.13710271519637174,1.9546418965086466e-05,,,5.20766806602478
58,0.1366848605491448,1.878275282087865e-05,,,4.803494930267334
59,0.13707609068763993,1.8025222349019294e-05,,,5.0174643993377686
60,0.13634361069398354,1.7274575140626345e-05,24.1814488904518,0.6463088186686499,5.069252014160156
61,0.13639745773921272,1.6531551993867737e-05,,,4.815924644470215
62,0.13607342564608363,1.579688618288308e-05,,,5.118786811828613
63,0.13614918320462974,1.5071302734130502e-05,,,4.803675174713135
64,0.13634501665913168,1.4355517710873202e-05,,,4.780247926712036
65,0.1368428541352544,1.365023750651135e-05,24.172444552706,0.6484486716881133,5.1718010902404785
66,0.13648803841704477,1.2956158147457131e-05,,,4.800961017608643
67,0.136694364270345,1.2273964606240733e-05,,,4.902583360671997
68,0.1361776726838074,1.1604330125525094e-05,,,5.088922739028931
69,0.13652343488025753,1.0947915553696749e-05,,,4.776124000549316
70,0.1366817321583615,1.030536869268819e-05,24.2853974250325,0.6491328765425766,4.913163900375366
71,0.1370791794520666,9.677323658675599e-06,,,4.960814952850342
72,0.1364450572490252,9.06440025628277e-06,,,4.797060251235962
73,0.1364105978390737,8.46720336690872e-06,,,5.114931583404541
74,0.13628941372601058,7.886322351782794e-06,,,4.8279688358306885
75,0.13701703156570758,7.322330470336325e-06,24.28472686232182,0.6504649789186946,4.80675196647644
76,0.13644629238054692,6.775784314464728e-06,,,5.164733648300171
77,0.13648995930468277,6.24722325923852e-06,,,4.781584024429321
78,0.1365224006323493,5.737168930605281e-06,,,4.867790699005127
79,0.13646855986129325,5.246124690607749e-06,,,5.102566242218018
80,0.1360901206704278,4.774575140626324e-06,24.303239123863086,0.6481365527500186,4.787609577178955
81,0.13619436132390522,4.322985643135964e-06,,,5.013761043548584
82,0.13633415309345953,3.891801862449635e-06,,,4.975105047225952
83,0.13670187137353673,3.4814493249014116e-06,,,4.786210536956787
84,0.13659120354515913,3.0923329989034154e-06,,,5.095752716064453
85,0.13668008810485388,2.7248368952908095e-06,24.280297066036024,0.6494606335957845,4.869126558303833
86,0.13659044492057595,2.37932368834952e-06,,,4.792902946472168
87,0.13667530795543809,2.0561343579004804e-06,,,5.165550708770752
88,0.13572308473419725,1.7555878527937192e-06,,,4.816259145736694
89,0.1364968973293639,1.4779807761443662e-06,,,4.867605447769165
90,0.13626809562672537,1.2235870926211638e-06,24.22706026779978,0.647494537788525,5.091466903686523
91,0.13621977447692926,9.926578580764278e-07,,,4.811742305755615
92,0.13603485213972746,7.854209717842272e-07,,,4.992069244384766
93,0.13655985887691255,6.020809515313179e-07,,,5.054993391036987
94,0.13613675021508834,4.4281873178278274e-07,,,4.807018041610718
95,0.13577757967035747,3.0779148512155904e-07,24.238977066257544,0.6492831228595031,5.095961332321167
96,0.13640275501258264,1.9713246713805623e-07,,,4.796050310134888
97,0.1361466969809704,1.1095088492300029e-07,,,4.791303634643555
98,0.13649174689365998,4.933178929321111e-08,,,5.206911325454712
99,0.13621832327169064,1.233599085671002e-08,,,4.785026788711548
100,0.1362731673600821,0.0,24.26328288881402,0.6441944942139742,4.854102849960327
